player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Lavonte David,7060,LB,TB,13,55,6.9,6.1,30,0,143.1,8,9,1,85,27,1.55
Innis Gaines,44443,CB,GB,3,27,6.8,5.4,12,0,90.0,4,5,0,28,15,1.04
Rock Ya-Sin,49564,CB,LV,10,27,6.8,4.5,23,0,88.2,4,6,0,44,19,1.63
DeAndre Houston-Carson,10819,S,CHI,9,41,6.8,4.6,6,0,85.0,6,9,0,59,62,1.44
Shaq Thompson,9458,LB,CAR,16,68,6.8,5.7,5,0,132.6,10,12,1,110,78,1.62
Samuel Womack,65771,CB,SF,4,34,6.8,3.8,28,0,62.7,5,9,0,31,24,0.91
Eric Rowe,9480,S,MIA,13,136,6.8,5.4,17,0,95.8,20,25,0,175,89,1.29
Jabrill Peppers,11780,S,NE,15,60,6.7,5.5,19,0,109.1,9,11,0,112,57,1.87
Kamren Curl,55800,S,WAS,12,80,6.7,6.7,32,0,144.1,12,12,1,143,62,1.79
Jeremy Chinn,43179,S,CAR,11,164,6.6,5.1,5,0,95.6,25,32,0,222,81,1.35
Kyle Hamilton,102684,S,BLT,16,197,6.6,5.3,3,0,103.6,30,37,1,248,109,1.26
Grant Haley,50473,CB,LA,3,46,6.6,5.1,26,0,105.1,7,9,0,83,85,1.8
DaRon Bland,56158,CB,DAL,12,270,6.6,5.0,9,4,82.1,41,54,3,377,190,1.4
Justin Simmons,10732,S,DEN,11,71,6.5,5.1,10,1,105.4,11,14,2,97,46,1.37
Marcus Peters,9451,CB,BLT,8,13,6.5,6.5,3,0,118.8,2,2,0,43,23,3.31
Adrian Amos,9575,S,GB,16,84,6.5,4.7,12,0,124.3,13,18,2,108,44,1.29
Isaiah Oliver,50393,CB,ATL,12,143,6.5,4.5,2,0,81.1,22,32,0,167,101,1.17
Derwin James,51368,S,LAC,14,115,6.4,4.6,27,2,63.6,18,25,1,129,59,1.12
Chris Harris Jr.,6457,CB,NO,9,166,6.4,5.2,20,0,116.4,26,32,1,302,132,1.82
Jaylon Jones,49374,CB,CHI,5,25,6.3,5.0,6,0,118.3,4,5,0,62,35,2.48
Jaylinn Hawkins,51423,S,ATL,14,50,6.3,5.6,2,1,57.2,8,9,0,65,52,1.3
Kenneth Murray,58099,LB,LAC,11,37,6.2,4.6,27,0,94.3,6,8,0,57,37,1.54
Kwon Alexander,9557,LB,NYJ,15,87,6.2,4.0,22,0,72.9,14,22,0,94,77,1.08
Damarion Williams,100904,CB,BLT,10,137,6.2,4.6,3,0,133.6,22,30,3,267,105,1.95
Kyler Gordon,83451,CB,CHI,13,253,6.2,5.6,6,2,107.8,41,45,2,484,241,1.91
Fabian Moreau,11836,CB,NYG,14,43,6.1,3.9,21,0,119.3,7,11,2,65,17,1.51
AJ Parker,55983,CB,DET,3,49,6.1,4.9,11,0,152.1,8,10,1,130,39,2.65
Mike Hughes,34057,CB,DET,7,135,6.1,5.4,11,0,158.3,22,25,3,318,111,2.36
Clelin Ferrell,25955,ED,LV,4,6,6.0,6.0,23,0,118.8,1,1,0,42,44,7.0
David Long,29367,LB,TEN,10,18,6.0,6.0,31,0,88.9,3,3,0,16,15,0.89
Logan Wilson,29623,LB,CIN,14,36,6.0,5.1,7,0,100.6,6,7,0,57,27,1.58
Dylan Cole,24304,LB,TEN,10,24,6.0,4.0,31,0,81.3,4,6,0,34,10,1.42
Jordan Kunaszyk,38548,LB,CLV,2,6,6.0,3.0,8,0,56.3,1,2,0,3,2,0.5
Charvarius Ward,43034,CB,SF,5,6,6.0,6.0,28,0,118.8,1,1,0,25,8,4.17
Brandon Jones,43049,S,MIA,7,36,6.0,4.0,17,0,81.3,6,9,0,51,26,1.42
Devin White,43089,LB,TB,13,24,6.0,4.8,30,0,149.6,4,5,1,52,32,2.17
Rodarius Williams,44160,CB,NYG,3,6,6.0,3.0,21,0,56.3,1,2,0,6,1,1.0
Bradley Chubb,48526,ED,MIA,6,6,6.0,6.0,17,0,118.8,1,1,0,24,1,4.0
Ezekiel Turner,49167,LB,ARZ,5,18,6.0,6.0,1,0,108.3,3,3,0,30,35,1.67
Chris Lammons,49368,CB,KC,1,6,6.0,6.0,16,0,108.3,1,1,0,10,4,1.67
Antonio Hamilton,11353,CB,ARZ,8,54,6.0,4.9,1,0,141.9,9,11,2,94,41,1.74
P.J. Locke,51189,S,DEN,6,18,6.0,3.6,10,0,72.1,3,5,0,24,16,1.33
Lonnie Johnson Jr.,55615,S,TEN,6,12,6.0,6.0,31,0,129.2,2,2,1,11,4,0.92
Jeffrey Okudah,55674,CB,DET,8,18,6.0,6.0,11,0,118.8,3,3,0,87,35,4.83
Eric Stokes,55912,CB,GB,5,6,6.0,6.0,12,0,143.8,1,1,1,9,0,1.5
Ifeatu Melifonwu,56203,S,DET,2,6,6.0,2.0,11,0,81.9,1,3,1,5,8,0.83
Terrel Bernard,57739,LB,BUF,4,6,6.0,3.0,4,0,68.8,1,2,0,12,4,2.0
Jeremiah Owusu-Koramoah,58089,LB,CLV,8,24,6.0,3.4,8,0,114.9,4,7,1,43,21,1.79
Joshuah Bledsoe,60691,S,NE,2,6,6.0,2.0,19,0,81.9,1,3,1,9,0,1.5
Darren Hall,60742,CB,ATL,7,12,6.0,6.0,2,0,118.8,2,2,0,27,2,2.25
Tariq Woolen,61790,CB,SEA,3,6,6.0,3.0,29,0,95.8,1,2,0,26,11,4.33
Daniel Sorensen,9253,S,NO,3,6,6.0,6.0,20,0,116.7,1,1,0,12,1,2.0
Kyle Fuller,8649,CB,BLT,1,12,6.0,6.0,3,0,106.3,2,2,0,19,0,1.58
Lamarcus Joyner,8676,S,NYJ,14,47,5.9,5.2,22,0,141.4,8,9,2,76,41,1.62
John Johnson III,11847,S,CLV,16,59,5.9,4.2,8,0,86.3,10,14,0,83,31,1.41
Jalen Thompson,49116,S,ARZ,17,88,5.9,4.0,1,0,103.2,15,22,1,154,81,1.75
Devin Lloyd,58238,LB,JAX,16,47,5.9,5.2,15,0,128.2,8,9,1,53,20,1.13
Darrick Forrest,55087,S,WAS,14,46,5.8,4.2,32,0,111.2,8,11,0,128,49,2.78
Jaylen Watson,131960,CB,KC,11,17,5.7,5.7,16,0,150.7,3,3,2,32,1,1.88
Jimmie Ward,8665,S,SF,11,315,5.7,4.7,28,2,100.7,55,67,4,428,257,1.36
Rudy Ford,11963,S,GB,9,34,5.7,4.3,12,1,55.7,6,8,0,59,13,1.74
Jaylon Smith,10668,LB,NYG,9,17,5.7,5.7,21,0,112.5,3,3,0,33,26,1.94
Bobby Okereke,50954,LB,IND,17,79,5.6,3.4,14,0,71.3,14,23,0,102,74,1.29
Alex Singleton,9994,LB,DEN,11,73,5.6,4.9,10,0,118.3,13,15,1,106,51,1.45
A.J. Green,50394,CB,CLV,9,56,5.6,5.1,8,0,151.3,10,11,2,119,42,2.13
Foyesade Oluokun,24904,LB,JAX,14,44,5.5,4.9,15,0,97.7,8,9,0,67,41,1.52
Juju Hughes,49545,S,DET,3,11,5.5,5.5,11,0,125.0,2,2,1,9,3,0.82
Joshua Williams,156083,CB,KC,7,11,5.5,5.5,16,0,106.3,2,2,0,19,10,1.73
Myles Jack,10670,LB,PIT,8,22,5.5,5.5,25,0,100.0,4,4,0,32,7,1.45
Casey Hayward Jr.,7064,CB,ATL,5,11,5.5,2.8,2,0,86.5,2,4,0,41,27,3.73
K'Von Wallace,42467,S,PHI,6,11,5.5,2.8,24,0,70.8,2,4,0,26,3,2.36
Luke Masterson,45046,LB,LV,5,11,5.5,5.5,23,0,135.4,2,2,1,14,16,1.27
Chad Muma,75818,LB,JAX,5,11,5.5,5.5,15,0,118.8,2,2,0,30,24,2.73
Mykal Walker,57834,LB,ATL,13,55,5.5,5.0,2,0,103.8,10,11,0,98,32,1.78
Ernest Jones,81399,LB,LA,16,75,5.4,5.0,26,0,120.3,14,15,1,113,74,1.51
Brandin Echols,98900,CB,NYJ,8,32,5.3,3.6,22,0,126.2,6,9,1,68,19,2.13
Jordan Fuller,45326,S,LA,3,16,5.3,5.3,26,0,118.8,3,3,0,46,33,2.88
Jahlani Tavai,51055,LB,NE,11,16,5.3,4.0,19,0,99.0,3,4,0,33,16,2.06
Dean Marlowe,9966,S,BUF,4,16,5.3,4.0,4,0,100.0,3,4,0,34,2,2.13
Levi Wallace,25445,CB,PIT,10,21,5.3,4.2,25,0,102.5,4,5,0,43,5,2.05
Ja'Whaun Bentley,50966,LB,NE,11,16,5.3,3.2,19,0,64.6,3,5,0,12,18,0.75
Lorenzo Carter,50126,ED,ATL,11,16,5.3,4.0,2,0,83.3,3,4,0,18,13,1.13
Haason Reddick,11768,ED,PHI,13,21,5.3,3.5,24,0,85.4,4,6,0,40,39,1.9
Frankie Luvu,51028,LB,CAR,13,52,5.2,4.7,5,0,93.6,10,11,0,71,38,1.37
Duron Harmon,7872,S,LV,14,31,5.2,4.4,23,0,89.3,6,7,0,38,23,1.23
Keanu Neal,10651,S,TB,12,56,5.1,4.7,30,0,158.3,11,12,2,163,95,2.91
Johnathan Abram,34646,S,SEA,11,86,5.1,3.9,29,0,100.0,17,22,0,177,95,2.06
Christian Harris,98996,LB,HST,12,66,5.1,3.9,13,0,96.2,13,17,0,124,78,1.88
Quincy Williams,49779,LB,NYJ,14,71,5.1,4.7,22,0,117.5,14,15,1,103,47,1.45
Darius Phillips,49507,CB,DEN,2,5,5.0,5.0,10,0,87.5,1,1,0,5,12,1.0
Kindle Vildor,49346,CB,CHI,7,10,5.0,5.0,6,0,118.8,2,2,0,49,10,4.9
Bryan Cook,55940,S,KC,11,20,5.0,5.0,16,0,158.3,4,4,2,62,3,3.1
Justin Evans,11805,S,NO,10,80,5.0,3.8,20,0,115.6,16,21,1,172,92,2.15
Isaiah Rodgers,27069,CB,IND,2,5,5.0,5.0,14,0,112.5,1,1,0,11,5,2.2
Zach Cunningham,11812,LB,TEN,3,5,5.0,5.0,31,0,79.2,1,1,0,3,6,0.6
Kendall Fuller,10718,CB,WAS,8,10,5.0,2.5,32,0,95.8,2,4,0,76,35,7.6
Terrell Lewis,42845,ED,CHI,5,5,5.0,5.0,6,0,112.5,1,1,0,11,16,2.2
Tremaine Edmunds,50905,LB,BUF,8,10,5.0,5.0,4,0,95.8,2,2,0,14,6,1.4
Thomas Graham Jr.,55685,CB,CLV,1,29,4.8,4.8,8,0,90.3,6,6,0,34,28,1.17
Xavien Howard,10672,CB,MIA,12,43,4.8,3.6,17,0,156.3,9,12,2,175,89,4.07
De'Vondre Campbell,10749,LB,GB,13,95,4.8,4.1,12,1,73.7,20,23,0,139,82,1.46
Roderic Teamer,51405,S,LV,13,63,4.8,4.5,23,0,124.4,13,14,1,114,58,1.81
Damone Clark,81282,LB,DAL,7,14,4.7,4.7,9,0,93.1,3,3,0,19,10,1.36
Jayon Brown,11910,LB,LV,8,33,4.7,4.1,23,0,92.2,7,8,0,49,39,1.48
Kamu Grugier-Hill,10842,LB,ARZ,9,33,4.7,3.7,1,0,103.7,7,9,0,80,51,2.42
Jace Whittaker,50465,CB,ARZ,5,55,4.6,4.2,1,0,107.1,12,13,0,126,84,2.29
Jonas Griffith,35858,LB,DEN,8,23,4.6,3.8,10,0,89.6,5,6,0,33,8,1.43
Tae Crowder,35774,LB,PIT,6,9,4.5,3.0,25,0,109.7,2,3,0,42,31,4.67
Paulson Adebo,52280,CB,NO,8,18,4.5,3.6,20,0,98.3,4,5,0,38,14,2.11
Elijah Campbell,49190,S,MIA,8,18,4.5,3.0,17,0,75.0,4,6,0,25,13,1.39
Eli Apple,10644,CB,CIN,9,18,4.5,3.6,7,0,113.3,4,5,0,56,17,3.11
Oren Burks,50203,LB,SF,5,13,4.3,3.3,28,0,92.7,3,4,0,27,16,2.08
Zyon McCollum,66769,CB,TB,4,26,4.3,4.3,30,0,112.5,6,6,0,66,29,2.54
Jalen Reeves-Maybin,11879,LB,HST,3,13,4.3,4.3,13,0,116.7,3,3,0,36,19,2.77
Deommodore Lenoir,55686,CB,SF,8,126,4.2,3.7,28,0,101.0,30,34,0,280,148,2.22
T.J. Carrie,8853,CB,CAR,3,25,4.2,4.2,5,0,158.3,6,6,1,77,16,3.08
Mack Wilson,43190,LB,NE,7,8,4.0,4.0,19,0,118.8,2,2,0,26,10,3.25
Jonathon Cooper,43021,ED,DEN,4,4,4.0,2.0,10,0,56.3,1,2,0,4,0,1.0
Anthony Averett,50365,CB,LV,6,8,4.0,4.0,23,0,104.2,2,2,0,18,3,2.25
Jaelan Phillips,56902,ED,MIA,9,12,4.0,4.0,17,0,116.7,3,3,0,36,16,3.0
D'Anthony Bell,111578,S,CLV,3,12,4.0,4.0,8,0,118.8,3,3,0,42,10,3.5
Jacob Phillips,57942,LB,CLV,5,12,4.0,2.4,8,0,83.8,3,5,0,38,16,3.17
Zack Baun,34632,LB,NO,3,4,4.0,4.0,20,0,118.8,1,1,0,14,3,3.5
Trayvon Mullen,41968,CB,DAL,3,4,4.0,4.0,9,0,118.8,1,1,1,2,0,0.5
Clayton Fejedelem,10879,S,MIA,3,4,4.0,2.0,17,0,70.8,1,2,0,13,1,3.25
Nick Cross,97514,S,IND,2,16,4.0,4.0,14,0,101.0,4,4,0,33,21,2.06
Krys Barnes,42548,LB,GB,4,8,4.0,4.0,12,0,93.8,2,2,0,13,3,1.63
Christian Benford,79181,CB,BUF,4,4,4.0,4.0,4,0,118.8,1,1,0,13,9,3.25
Victor Dimukeje,56347,ED,ARZ,3,4,4.0,4.0,1,0,91.7,1,1,0,6,1,1.5
Jacob Martin,50152,ED,DEN,2,4,4.0,4.0,10,0,83.3,1,1,0,4,11,1.0
Tanner Vallejo,11950,LB,ARZ,6,8,4.0,2.7,1,0,88.2,2,3,0,22,9,2.75
P.J. Williams,9511,S,NO,4,8,4.0,4.0,20,0,106.3,2,2,0,19,13,2.38
Preston Smith,9471,ED,GB,6,8,4.0,4.0,12,0,100.0,2,2,0,16,7,2.0
Joe Schobert,10733,LB,TEN,5,8,4.0,4.0,31,0,93.8,2,2,0,13,12,1.63
Blake Martinez,10765,LB,LV,3,4,4.0,4.0,23,0,100.0,1,1,0,8,5,2.0
Josey Jewell,50720,LB,DEN,12,35,3.9,3.9,10,0,109.7,9,9,0,93,77,2.66
Pete Werner,58093,LB,NO,11,31,3.9,2.6,20,0,123.3,8,12,2,75,47,2.42
Chidobe Awuzie,11815,CB,CIN,7,15,3.8,3.0,7,0,91.7,4,5,0,30,5,2.0
Denzel Perryman,9481,LB,LV,10,26,3.7,2.9,23,0,94.4,7,9,0,60,26,2.31
Malik Harrison,28081,LB,BLT,6,11,3.7,3.7,3,0,86.1,3,3,0,14,11,1.27
Tre Avery,56146,CB,TEN,7,11,3.7,2.8,31,0,114.6,3,4,0,48,13,4.36
Troy Andersen,57317,LB,ATL,12,29,3.6,3.6,2,0,143.8,8,8,1,72,44,2.48
Justin Hollins,48498,ED,GB,6,7,3.5,2.3,12,0,70.1,2,3,0,-4,7,-0.57
Dane Jackson,32989,CB,BUF,6,7,3.5,3.5,4,0,118.8,2,2,0,43,14,6.14
Donte Jackson,49377,CB,CAR,7,13,3.3,2.6,5,0,109.2,4,5,0,51,9,3.92
Jack Sanborn,82566,LB,CHI,7,16,3.2,2.7,6,0,109.0,5,6,0,61,29,3.81
Josh Jackson,50417,CB,ARZ,2,3,3.0,3.0,1,0,158.3,1,1,1,24,4,8.0
Patrick Johnson,56460,ED,PHI,5,6,3.0,2.0,24,0,85.4,2,3,0,20,19,3.33
Javelin Guidry,56262,CB,LV,1,3,3.0,3.0,23,0,127.1,1,1,1,5,0,1.67
Jaylon Johnson,56259,CB,CHI,5,9,3.0,2.3,6,0,116.7,3,4,0,103,64,11.44
JJ Russell,57958,LB,TB,1,3,3.0,3.0,30,0,112.5,1,1,0,11,0,3.67
Uchenna Nwosu,50084,ED,SEA,5,9,3.0,3.0,29,0,105.6,3,3,0,28,34,3.11
Danielle Hunter,9521,ED,MIN,3,3,3.0,3.0,18,0,79.2,1,1,0,3,1,1.0
Cornell Armstrong,50351,CB,ATL,6,18,3.0,2.6,2,0,154.5,6,7,1,81,49,4.5
Aaron Robinson,50370,CB,NYG,1,3,3.0,3.0,21,0,118.8,1,1,0,20,11,6.67
Anthony Nelson,48405,ED,TB,3,3,3.0,3.0,30,0,104.2,1,1,0,9,5,3.0
Julian Okwara,44152,ED,DET,5,3,3.0,3.0,11,0,118.8,1,1,0,19,4,6.33
Kevin Pierre-Louis,8767,LB,HST,2,3,3.0,1.0,13,0,43.8,1,3,0,10,14,3.33
Kelvin Joseph,83051,CB,DAL,3,3,3.0,3.0,9,0,158.3,1,1,1,17,1,5.67
Emmanuel Moseley,50430,CB,SF,2,3,3.0,1.5,28,0,56.3,1,2,0,2,0,0.67
Jamie Collins Sr.,7833,LB,NE,2,3,3.0,3.0,19,0,112.5,1,1,0,11,5,3.67
Chase Lucas,42833,CB,DET,2,3,3.0,3.0,11,0,91.7,1,1,0,6,3,2.0
Troy Reeder,38268,LB,LAC,2,3,3.0,3.0,27,0,118.8,1,1,0,33,15,11.0
Willie Gay Jr.,57987,LB,KC,12,35,2.9,2.9,16,0,135.1,12,12,1,117,78,3.34
Jerry Jacobs,83025,CB,DET,6,8,2.7,2.0,11,0,115.6,3,4,0,49,27,6.13
Nick Vigil,10721,LB,ARZ,2,8,2.7,2.7,1,0,94.4,3,3,0,20,19,2.5
Ahkello Witherspoon,11821,CB,PIT,3,8,2.7,1.6,25,1,51.7,3,5,0,47,28,5.88
Andrew Van Ginkel,30267,ED,MIA,6,8,2.7,2.7,17,0,91.7,3,3,0,18,23,2.25
Erik Harris,10346,S,ATL,1,10,2.5,2.5,2,0,104.2,4,4,0,36,19,3.6
Blake Cashman,35413,LB,HST,2,7,2.3,1.8,13,0,89.6,3,4,0,24,5,3.43
Nakobe Dean,99018,LB,PHI,2,4,2.0,2.0,24,0,83.3,2,2,0,8,1,2.0
Brandon Facyson,50564,CB,IND,2,2,2.0,2.0,14,0,122.9,1,1,1,4,0,2.0
Boye Mafe,55220,ED,SEA,6,8,2.0,2.0,29,0,105.2,4,4,0,37,19,4.63
Greg Mabin,12068,CB,TEN,1,2,2.0,1.0,31,0,95.8,1,2,0,31,4,15.5
Nik Bonitto,77196,ED,DEN,1,2,2.0,2.0,10,0,100.0,1,1,0,8,10,4.0
Hamsah Nasirildeen,55898,LB,NYJ,1,2,2.0,2.0,22,0,112.5,1,1,0,11,1,5.5
Arron Mosby,55908,LB,CAR,1,2,2.0,2.0,5,0,95.8,1,1,0,7,2,3.5
Tre'Davious White,11782,CB,BUF,2,2,2.0,2.0,4,0,118.8,1,1,0,13,1,6.5
Sam Hubbard,48457,ED,CIN,4,4,2.0,2.0,7,0,118.8,2,2,0,46,25,11.5
Za'Darius Smith,9555,ED,MIN,4,4,2.0,2.0,18,0,106.3,2,2,0,19,11,4.75
A.J. Klein,7930,LB,BUF,2,2,2.0,2.0,4,0,95.8,1,1,0,7,1,3.5
Elandon Roberts,10848,LB,MIA,5,5,1.7,1.7,17,0,88.9,3,3,0,16,20,3.2
Rashad Fenton,49329,CB,ATL,3,3,1.5,1.5,2,0,102.1,2,2,0,17,10,5.67
Elijah Lee,11987,LB,CHI,1,1,1.0,1.0,6,0,118.8,1,1,0,22,27,22.0
Kris Boyd,34222,CB,MIN,1,1,1.0,1.0,18,0,104.2,1,1,0,9,6,9.0
David Mayo,9602,LB,WAS,1,1,1.0,1.0,32,0,118.8,1,1,0,25,10,25.0
Luke Gifford,50675,LB,DAL,1,1,1.0,1.0,9,0,87.5,1,1,0,5,6,5.0
Jalyn Armour-Davis,83120,CB,BLT,1,1,1.0,1.0,3,0,135.4,1,1,1,7,0,7.0
Gregory Junior,156090,CB,JAX,1,1,1.0,1.0,15,0,118.8,1,1,0,17,3,17.0
Shaun Wade,55673,CB,NE,1,1,1.0,1.0,19,0,122.9,1,1,1,4,0,4.0
Darrell Taylor,36001,ED,SEA,1,1,1.0,1.0,29,0,79.2,1,1,0,3,0,3.0
Greedy Williams,43254,CB,CLV,1,1,1.0,1.0,8,0,118.8,1,1,1,2,0,2.0
Zech McPhearson,45464,CB,PHI,1,1,1.0,1.0,24,0,104.2,1,1,0,9,2,9.0
D.J. Wonnum,44550,ED,MIN,1,1,1.0,1.0,18,0,118.8,1,1,0,19,15,19.0
